26.0192175	6.08975716998189E-5
26.1890259	6.07587440291144E-5
26.34498785	6.06048433896301E-5
26.50325105	6.04376054101161E-5
26.6716547	6.03163772998392E-5
26.83809565	6.01516800682992E-5
27.00439835	6.00202146118467E-5
27.1634207	5.98504834595547E-5
27.3241358	5.97222683353109E-5
27.4921198	5.95666855741206E-5
27.6583376	5.94225027742816E-5
27.82801345	5.92716794873E-5
27.994072	5.91286109048227E-5
28.16072085	5.90176093332508E-5
28.32494355	5.88736360350994E-5
28.48742865	5.87410808935872E-5
28.65042015	5.85864463819531E-5
28.80680845	5.84638816216507E-5
28.973794	5.83146454486598E-5
29.146843	5.82161921636052E-5
29.30811885	5.80682756307459E-5
29.46860505	5.79592961341141E-5
29.6336775	5.78009266961498E-5
29.79231455	5.76619721973076E-5
29.9537592	5.75394913215441E-5
30.11568735	5.74213155187715E-5
30.2814798	5.72696245857485E-5
30.455883	5.71468548937197E-5
30.61587715	5.70287604693037E-5
32.3715363	5.57883155178174E-5
32.4480629	5.56786365178887E-5
32.5939579	5.55450754118846E-5
32.7587395	5.544792097446E-5
32.9165306	5.53523823641632E-5
33.0738792	5.52066749796263E-5
33.23612975	5.50977839075296E-5
33.41129305	5.49984492710421E-5
33.57787895	5.4844880308077E-5
33.7341232	5.47165006550399E-5
33.8985462	5.46521442828903E-5
34.06581115	5.45279917970221E-5
34.23465345	5.44371564616765E-5
34.39907835	5.42910066963132E-5
34.5613613	5.4230351718764E-5
34.72296715	5.40895856045987E-5
34.8876171	5.39991176491566E-5
35.0487976	5.38474693857194E-5
35.21045495	5.37620106233937E-5
35.372385	5.36329244612629E-5
35.52999115	5.35363229175299E-5
35.6955872	5.34223004681514E-5
35.8626156	5.33282574984519E-5
36.02500345	5.31986567869439E-5
36.18727495	5.30752664524795E-5
36.35154915	5.29833249276224E-5
36.51303675	5.28815767227944E-5
36.67528725	5.28002777444901E-5
36.84272195	5.26863297465909E-5
37.00867465	5.25772393789898E-5
37.1643467	5.2496289029431E-5
37.3241081	5.23784544002324E-5
37.49163055	5.22612338674192E-5
37.65953255	5.21651086518188E-5
37.8208141	5.20531642549546E-5
37.98070715	5.19590576004978E-5
38.14183425	5.18565114429825E-5
38.3040352	5.17493862707966E-5
38.47075465	5.16525231948258E-5
38.628891	5.15569698037732E-5
38.7852516	5.14705166673087E-5
38.95382115	5.13638564222146E-5
39.12166405	5.1265516052824E-5
39.28504375	5.11700689535932E-5
39.45224765	5.10479172793203E-5
39.60639765	5.09503948875134E-5
39.7623234	5.08956046187943E-5
39.93149185	5.07730318614255E-5
40.09739875	5.06986711272151E-5
40.26204875	5.05811433561892E-5
40.42740445	5.05086891919112E-5
40.5841675	5.04415698701902E-5
40.74469565	5.03809725097458E-5
40.90940095	5.02493808739573E-5
41.0706711	5.01677856507271E-5
41.23083305	5.00817347724427E-5
42.9438171	4.91809479797524E-5
43.02335735	4.90951021446258E-5
43.1791019	4.90121585217671E-5
43.3367157	4.89326026374386E-5
43.49590875	4.88344887264708E-5
43.6571064	4.87870662904883E-5
43.82133295	4.86820260574202E-5
43.9847145	4.86070295226355E-5
44.14650345	4.8509237064384E-5
44.30332375	4.84304965604298E-5
44.4670429	4.83196775960173E-5
44.6245041	4.82867687619017E-5
44.78382305	4.82487424643488E-5
44.9512997	4.81350847512905E-5
45.09596635	4.80454964713895E-5
45.2488537	4.79491324246258E-5
45.4144516	4.78688349513083E-5
45.5732994	4.77988760261032E-5
45.74414445	4.77228159483101E-5
45.91345595	4.76101482922189E-5
46.07046125	4.75458420060339E-5
46.2324314	4.74785917515821E-5
46.3881798	4.73751720625899E-5
46.54740335	4.73249350369416E-5
46.71897315	4.72425730127144E-5
46.88562395	4.71854729167998E-5
47.04184725	4.70735863272629E-5
47.20111275	4.70321217297428E-5
47.35357855	4.6940325536395E-5
47.5086193	4.68670918185565E-5
47.6770077	4.67800733910001E-5
47.8402481	4.67009091466675E-5
48.01128195	4.66523357388937E-5
48.16967585	4.65535941067829E-5
48.33000565	4.64869141949112E-5
48.4860725	4.64291550677167E-5
48.64565275	4.63666906000935E-5
48.8187237	4.6270937012213E-5
48.9673672	4.62131663910924E-5
49.12239075	4.60830853856567E-5
49.299284	4.60586376753065E-5
49.46449855	4.59676721471019E-5
49.62420275	4.58951907959925E-5
49.77680015	4.5835846941714E-5
49.94117545	4.57685512636663E-5
50.1135273	4.57115502649371E-5
50.27095795	4.56095457617132E-5
50.42268375	4.55488282929105E-5
50.5856991	4.54762206466514E-5
50.7456894	4.53980281493371E-5
50.90545465	4.53605495622778E-5
51.0787449	4.52713561513969E-5
51.2392521	4.52253599093044E-5
51.4024658	4.51156518919125E-5
51.5665016	4.50895344501092E-5
51.72517395	4.50085977566609E-5
53.3866959	4.43299346698729E-5
53.415144	4.43050569199751E-5
53.5120087	4.42157591990316E-5
53.65817265	4.41796247539851E-5
53.8065701	4.41026766812282E-5
53.9652405	4.40542252208207E-5
54.13596725	4.39714717796402E-5
54.29434395	4.39101565981707E-5
54.4412422	4.38523187699786E-5
54.59418485	4.3792949091922E-5
54.7691879	4.369752474761E-5
54.9336452	4.36389780583426E-5
55.0845451	4.36511867407317E-5
55.24825665	4.35733695055272E-5
55.4146671	4.35072854168291E-5
55.57248305	4.34398779047978E-5
55.732502	4.33998366951634E-5
55.9049969	4.32908734966638E-5
56.07483485	4.32702131300912E-5
56.2343388	4.32025494003045E-5
56.3898354	4.314072974228E-5
56.548172	4.3069231027325E-5
56.7080116	4.30134896437053E-5
56.86232375	4.29612152448622E-5
